,date,status,id,text,photo
63,14 mai 2019 - 26 mai 2019,Inactive,ID : 2217224761940289,"🔴 A travers l’histoire d’Amélie, 36 ans, femme active et maman de deux jeunes enfants, le PS propose des réponses concrètes pour améliorer la vie des citoyens, notamment en donnant la priorité aux circuits courts, aux produits locaux et à l’alimentation saine.  #campagne #PS2019 Protéger, Reconstruire, Vivre mieux !",
64,14 mai 2019 - 26 mai 2019,Inactive,ID : 659641091152182,"🔴 A travers l’histoire de Jean-Pierre, 56 ans, travailleur acharné, le PS avance des réponses concrètes pour améliorer la vie des citoyens, notamment en proposant d’instaurer un salaire minimum à 14 euros de l’heure, des visites gratuites chez le médecin généraliste ou encore en voulant abaisser la TVA sur l’électricité de 21 à 6%.  #campagne #PS2019 Protéger, Reconstruire, Vivre mieux !",
65,14 mai 2019 - 26 mai 2019,Inactive,ID : 2358282721103094,"🔴 🍁 Elio Di Rupo: ""Le PS fera tout pour inscrire la légalisation du cannabis dans l’accord de gouvernement.""  Retrouvez l'article ici ⤵️  https://www.lalibre.be/actu/politique-belge/elections-2019-le-ps-fera-tout-pour-inscrire-la-legalisation-du-cannabis-dans-l-accord-de-gouvernement-assure-elio-di-rupo-5cd99ea87b50a60294d7e480",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60667515_2358282764436423_3167667801049530368_n.jpg?_nc_cat=104&_nc_ohc=GthpzCvoIcMAX9osMrF&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=50b7dbb1011decd5d916c3ba835e9b9e&oe=5EDC1F76
66,14 mai 2019 - 26 mai 2019,Inactive,ID : 365471947705439,"🔴👩‍👩‍👦 A l'initiative des socialistes, notre pays permet l'adoption d'enfants par parents du même sexe. Malgré les difficultés de reconnaissance de l'enfant, le PS veut accorder aux coparents la reconnaissance de filiation.",
67,14 mai 2019 - 26 mai 2019,Inactive,ID : 355074205141405,🔴 Le PS veut aider les bas et moyens revenus bruxellois à accéder à la propriété grâce à un mécanisme public de prêts à taux 0 % ! Retrouvez la proposition d’ Ahmed Laaouej  ⤵️   https://www.lacapitale.be/art/d-20190513-3TWVF4?referer=%2Farchives%2Frecherche%3Fdatefilter%3Dlastyear%26sort%3Ddate%2520desc%26word%3Dlaaouej,https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60736736_355074221808070_3416129030603145216_n.jpg?_nc_cat=111&_nc_ohc=AOn2vHAJVQEAX8uTP0B&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=06309eb3642caef472058bb7df027a3a&oe=5E95B898
68,13 mai 2019 - 26 mai 2019,Inactive,ID : 300356887559100,"🔴 A travers l’histoire de Jean-Pierre, découvrez les propositions du PS.",
69,13 mai 2019 - 26 mai 2019,Inactive,ID : 2152124218168555,"🔴 A travers l’histoire d’Amélie, découvrez les propositions du PS.",
70,13 mai 2019 - 26 mai 2019,Inactive,ID : 581488642259839,"Tes droits, notre combat ! Ta liberté, notre priorité !",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/60569218_581488672259836_3517438624691912704_n.jpg?_nc_cat=105&_nc_ohc=vJ7RMMPtW-gAX_x4foV&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=3c38f0cdd612b1613747086d070e686b&oe=5ED74FE2
71,12 mai 2019 - 26 mai 2019,Inactive,ID : 2212157112239043,🚊🚌 Les transports en commun gratuits ? C’est possible !  Les socialistes proposent des transports en commun gratuits pour les jeunes jusqu’à 25 ans et pour les 65 ans et plus.,
72,12 mai 2019 - 26 mai 2019,Inactive,ID : 305954686963554,"🔴👩‍👧‍👦Le PS entend faciliter la vie de toutes les familles, notamment les mamans en : 🌹Renforçant le congé de maternité et de paternité  🌹Indemnisant à 100% du salaire les congés de maternité (et de paternité). 🌹Augmentant le nombre de places d’accueil de qualité pour la petite enfance. 🌹Créant un congé de conciliation afin de permettre aux parents de trouver des solutions en cas de maladie des enfants.",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59481865_2441309342547346_5942447730621153280_n.png?_nc_cat=110&_nc_ohc=IZyf_UOMOMcAX_x2Loc&_nc_ht=scontent.fgva1-1.fna&oh=721f1c9a7e175e5d8b3914bee9ed5785&oe=5EDA7B2F
